Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
83,Buzz Nutter,C,Summersville,1954,1965,0,1,11,35,153,,,,0,,,,,,,0,,,,0,,NuttBu00
84,Jimmy Carr,DB,Kayford,1955,1965,0,0,7,33,108,,,,0,,,,,30.0,115.0,0,41.0,9.0,157.0,0,59.0,CarrJi20
85,Jim Schrader,C,Weston,1954,1964,0,3,8,22,116,,,,0,,,,,,,0,,,,0,,SchrJi00
86,Ed Holler,LB,Bluefield,1963,1964,0,0,1,8,15,,,,0,,,,,1.0,8.0,0,8.0,,,0,,HollEd20
87,Mack Yoho,DE,Reader,1960,1963,0,0,4,32,56,,,,0,,,,,,,0,,,,0,,YohoMa20
88,Bob Simms,LB,Clendenin,1960,1962,0,0,0,9,31,,,,0,,,,,,,0,,1.0,58.0,0,58.0,SimmBo21
89,Monte Crockett,HB,Talcott,1960,1962,0,0,1,5,40,,,,0,,,,,,,0,,35.0,512.0,1,51.0,CrocMo00
90,Nick Mumley,DE,Wheeling,1960,1962,0,0,3,17,42,,,,0,,,,,,,0,,,,0,,MumlNi20
91,Bill Miller,DT,Raleigh County,1962,1962,0,0,0,2,4,,,,0,,,,,,,0,,,,0,,MillBi20
92,Gene Johnson,DB,Clay,1959,1961,0,0,2,6,30,,,,0,,,,,,,0,,,,0,,JohnGe20
93,Glenn Davis,WR,Wellsburg,1960,1961,0,0,0,1,12,,,,0,,,,,,,0,,10.0,132.0,0,19.0,DaviGl00
94,Billy Reynolds,HB,St. Marys,1953,1960,0,0,0,0,54,,,,0,,,,,176.0,585.0,7,33.0,24.0,252.0,0,55.0,ReynBi00
95,Jim Greer,E,Huntington,1960,1960,0,0,0,3,14,,,,0,,,,,,,0,,22.0,284.0,1,33.0,GreeJi00
96,Chuck Drazenovich,LB,Jere,1950,1959,0,4,8,0,113,,,,0,,,,,117.0,330.0,8,28.0,10.0,139.0,0,27.0,DrazCh00
97,Dick Daugherty,G,Moundsville,1951,1958,0,1,5,0,69,,,,0,,,,,,,0,,,,0,,DaugDi00
98,Frank Gatski,C,Farmington,1946,1957,3,1,10,0,144,,,,0,,,,,,,0,,,,0,,GatsFr00
99,Norm Willey,DE,Hastings,1950,1957,1,2,5,0,92,,,,0,,,,,,,0,,2.0,50.0,0,37.0,WillNo00
100,John Stock,E,Weirton,1956,1956,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,StocJo20
101,Fred Wyant,QB,Weston,1956,1956,0,0,0,0,10,1.0,2.0,17.0,0,17.0,0.0,,,,,0,,,,0,,WyanFr20
102,Bob Lusk,C,Williamson,1956,1956,0,0,0,0,5,,,,0,,,,,,,0,,,,0,,LuskBo20
103,Dave Stephenson,G,Clendenin,1950,1955,0,0,2,0,61,,,,0,,,,,,,0,,,,0,,StepDa21
104,Tony Adamle,LB,Fairmont,1947,1954,0,2,2,0,75,,,,0,,,,,60.0,255.0,2,3.0,2.0,35.0,0,22.0,AdamTo02
105,Jim Kincaid,DB,Ansted,1954,1954,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,KincJi20
106,Dick Hensley,E,Williamson,1949,1953,0,0,0,0,33,,,,0,,,,,,,0,,19.0,358.0,2,60.0,HensDi20
107,John Brewer,FB,Twin Branch,1952,1953,0,0,0,0,18,,,,0,,,,,67.0,273.0,3,71.0,9.0,62.0,0,16.0,BrewJo21
108,Rex Bumgardner,HB,Clarksburg,1948,1952,0,0,2,0,54,,,,0,,,,,236.0,868.0,4,26.0,22.0,404.0,6,63.0,BumgRe20
109,Howard Hartley,B,Ravenswood,1948,1952,0,0,3,0,57,,,,0,,,,,5.0,40.0,1,26.0,3.0,37.0,0,24.0,HartHo20
110,Joe Moss,T,Elkins,1952,1952,0,0,1,0,12,,,,0,,,,,,,0,,,,0,,MossJo20
111,Walt Barnes,G,Parkersburg,1948,1951,0,1,2,0,47,,,,0,,,,,,,0,,,,0,,BarnWa00
112,Charlie Seabright,BB,McMechen,1941,1950,0,0,5,0,63,2.0,6.0,20.0,1,17.0,1.0,,,1.0,4.0,0,4.0,31.0,241.0,3,33.0,SeabCh20
113,Dick Huffman,T,Charleston,1947,1950,3,1,4,0,47,,,,0,,,,,,,0,,2.0,36.0,0,23.0,HuffDi00
114,Hal Shoener,E,Reedsville,1948,1950,0,0,2,0,38,,,,0,,,,,1.0,1.0,0,1.0,22.0,160.0,3,,ShoeHa20
115,Jim Lipinski,T,Monongah,1950,1950,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,LipiJi20
116,Bob Hoffman,B,Star City,1940,1949,0,0,0,0,54,,,,0,,,,,111.0,398.0,10,20.0,7.0,71.0,1,13.0,HoffBo20
117,Joe Aguirre,E,Rock Springs,1941,1949,1,0,5,0,83,0.0,1.0,0.0,0,0.0,0.0,,,3.0,16.0,0,21.0,163.0,2223.0,30,68.0,AguiJo20
